FFQ	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	0	1723	0	0	0	54385	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	907	0	0	0	0	0	0	151	0	0	0	0	0	2	0	0	0	0	1859	0	0	0	54166	0
FFQ	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635	0	0	0	0	0	0	208	0	0	0	0	0	3	0	0	0	0	1443	0	0	0	54796	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	0	0	0	0	0	0	354	0	0	0	0	0	12	0	0	0	0	1894	0	0	0	53677	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904	0	0	0	0	0	0	223	0	0	0	0	0	12	0	0	0	0	2154	0	0	0	53792	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	643	0	0	0	0	0	0	170	0	0	0	0	0	36	0	0	0	0	1588	0	0	0	54648	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1085	0	0	0	0	0	0	453	0	0	0	0	0	66	0	0	0	0	2258	0	0	0	53223	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	922	0	0	0	0	0	0	292	0	0	0	0	0	101	0	0	0	0	2218	0	0	0	53552	0
FFQ	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	709	0	0	0	0	0	0	148	0	0	0	0	0	36	0	0	0	0	2206	0	0	0	53986	0
FFQ	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648	0	0	0	0	0	0	107	0	0	0	0	0	63	0	0	0	0	1995	0	0	0	54272	0
FFQ	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	0	0	0	0	0	0	222	0	0	0	0	0	61	0	0	0	0	3327	0	0	0	52627	0
FFQ	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	722	0	0	0	0	0	0	68	0	0	0	0	0	66	0	0	0	0	2540	0	0	0	53684	0
FFQ	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1416	0	0	0	0	0	0	131	0	0	0	0	0	100	0	0	0	0	2809	0	0	0	52623	0
FFQ	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	0	0	0	0	0	0	118	0	0	0	0	0	96	0	0	0	0	2358	0	0	0	53760	0
FFQ	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	737	0	0	0	0	0	0	107	0	0	0	0	0	191	0	0	0	0	2625	0	0	0	53419	0
FFQ	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1539	0	0	0	0	0	0	501	0	0	0	0	0	179	0	0	0	0	2332	0	0	0	52528	0
FFQ	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	919	0	0	0	0	0	0	127	0	0	0	0	0	191	0	0	0	0	2502	0	0	0	53340	0
FFQ	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898	0	0	0	0	0	0	86	0	0	0	0	0	142	0	0	0	0	2485	0	0	0	53468	0
FFQ	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352	0	0	0	0	0	0	126	0	0	0	0	0	358	0	0	0	0	2667	0	0	0	52576	0
FFQ	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	870	0	0	0	0	0	0	98	0	0	0	0	0	168	0	0	0	0	2445	0	0	0	53498	0
FFQ	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1659	0	0	0	0	0	0	172	0	0	0	0	0	166	0	0	0	0	2475	0	0	0	52607	0
FFQ	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	826	0	0	0	0	0	0	114	0	0	0	0	0	249	0	0	0	0	2755	0	0	0	53135	0
FFQ	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	0	0	0	0	0	0	160	0	0	0	0	0	249	0	0	0	0	2218	0	0	0	53607	0
FFQ	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	803	0	0	0	0	0	0	252	0	0	0	0	0	282	0	0	0	0	2816	0	0	0	52926	0
FFQ	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2492	0	0	0	0	0	0	297	0	0	0	0	0	387	0	0	0	0	4740	0	0	0	49163	0
FFQ	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1685	0	0	0	0	0	0	124	0	0	0	0	0	267	0	0	0	0	2124	0	0	0	52879	0
FFQ	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1197	0	0	0	0	0	0	134	0	0	0	0	0	249	0	0	0	0	2038	0	0	0	53461	0
FFQ	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1011	0	0	0	0	0	0	91	0	0	0	0	0	248	0	0	0	0	2221	0	0	0	53508	0
FFQ	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1057	0	0	0	0	0	0	109	0	0	0	0	0	219	0	0	0	0	1776	0	0	0	53918	0
FFQ	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1741	0	0	0	0	0	0	189	0	0	0	0	0	303	0	0	0	0	3737	0	0	0	51109	0
FFQ	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1195	0	0	0	0	0	0	97	0	0	0	0	0	272	0	0	0	0	2566	0	0	0	52949	0
FFQ	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	0	0	0	0	0	117	0	0	0	0	0	300	0	0	0	0	2611	0	0	0	52585	0
FFQ	44	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1064	0	0	0	0	0	0	62	0	0	0	0	0	571	0	0	0	0	4283	0	0	0	51097	0
FFQ	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	995	0	0	0	0	0	0	54	0	0	0	0	0	349	0	0	0	0	2275	0	0	0	53405	0
FFQ	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2266	0	0	0	0	0	0	153	0	0	0	0	0	636	0	0	0	0	5060	0	0	0	48964	0
FFQ	47	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2009	0	0	0	0	0	0	170	0	0	0	0	0	1129	0	0	0	0	5412	0	0	0	48357	0
FFQ	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1937	0	0	0	0	0	0	304	0	0	0	0	0	1499	0	0	0	0	5721	0	0	0	47618	0
FFQ	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1915	0	0	0	0	0	0	127	0	0	0	0	0	364	0	0	0	0	2327	0	0	0	52346	0
FFQ	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2472	0	0	0	0	0	0	483	0	0	0	0	0	351	0	0	0	0	3779	0	0	0	49994	0
FFQ	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1153	0	0	0	0	0	0	97	0	0	0	0	0	279	0	0	0	0	1787	0	0	0	53763	0
FFQ	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2310	0	0	0	0	0	0	224	0	0	0	0	0	444	0	0	0	0	2236	0	0	0	51865	0
FFQ	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1503	0	0	0	0	0	0	209	0	0	0	0	0	492	0	0	0	0	2125	0	0	0	52750	0
FFQ	54	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1171	0	0	0	0	0	0	223	0	0	0	0	0	513	0	0	0	0	2036	0	0	0	53135	0
FFQ	55	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1507	0	0	0	0	0	0	299	0	0	0	0	0	622	0	0	0	0	2919	0	0	0	51730	0
FFQ	56	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1883	0	0	0	0	0	0	351	0	0	0	0	0	683	0	0	0	0	2455	0	0	0	51692	0
FFQ	57	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1686	0	0	0	0	0	0	382	0	0	0	0	0	679	0	0	0	0	2681	0	0	0	51649	0
FFQ	58	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2357	0	0	0	0	0	0	290	0	0	0	0	0	700	0	0	0	0	4124	0	0	0	49603	0
FFQ	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1632	0	0	0	0	0	0	306	0	0	0	0	0	751	0	0	0	0	2871	0	0	0	51519	0
FFQ	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2568	0	0	0	0	0	0	407	0	0	0	0	0	707	0	0	0	0	3557	0	0	0	49840	0
FFQ	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1859	0	0	0	0	0	0	208	0	0	0	0	0	582	0	0	0	0	2581	0	0	0	51849	0
FFQ	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	0	0	0	0	0	0	267	0	0	0	0	0	595	0	0	0	0	2647	0	0	0	52427	0
FFQ	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2097	0	0	0	0	0	0	448	0	0	0	0	0	1084	0	0	0	0	3975	0	0	0	49475	0
FFQ	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2135	0	0	0	0	0	0	465	0	0	0	0	0	1144	0	0	0	0	3922	0	0	0	49413	0
FFQ	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2490	0	0	0	0	0	0	432	0	0	0	0	0	1433	0	0	0	0	5241	0	0	0	47483	0
FFQ	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2074	0	0	0	0	0	0	311	0	0	0	0	0	1053	0	0	0	0	6006	0	0	0	47635	0
FFQ	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876	0	0	0	0	0	0	259	0	0	0	0	0	684	0	0	0	0	4176	0	0	0	50084	0
FFQ	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1788	0	0	0	0	0	0	213	0	0	0	0	0	499	0	0	0	0	2674	0	0	0	51905	0
FFQ	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1469	0	0	0	0	0	0	418	0	0	0	0	0	989	0	0	0	0	5176	0	0	0	49027	0
FFQ	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2666	0	0	0	0	0	0	461	0	0	0	0	0	1027	0	0	0	0	4651	0	0	0	48274	0
FFQ	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2227	0	0	0	0	0	0	512	0	0	0	0	0	1571	0	0	0	0	8209	0	0	0	44560	0
FFQ	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1567	0	0	0	0	0	0	611	0	0	0	0	0	2114	0	0	0	0	8456	0	0	0	44331	0
FFQ	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2507	0	0	0	0	0	0	600	0	0	0	0	0	2742	0	0	0	0	9582	0	0	0	41648	0
FFQ	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1680	0	0	0	0	0	0	490	0	0	0	0	0	2109	0	0	0	0	9534	0	0	0	43266	0
FFQ	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1335	0	0	0	0	0	0	342	0	0	0	0	0	1224	0	0	0	0	5232	0	0	0	48946	0
FFQ	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2418	0	0	0	0	0	0	222	0	0	0	0	0	1301	0	0	0	0	5310	0	0	0	47828	0
FFQ	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327	0	0	0	0	0	0	355	0	0	0	0	0	1818	0	0	0	0	7532	0	0	0	45047	0
FFQ	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1431	0	0	0	0	0	0	313	0	0	0	0	0	1474	0	0	0	0	6153	0	0	0	47708	0
FFQ	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2035	0	0	0	0	0	0	274	0	0	0	0	0	1406	0	0	0	0	6102	0	0	0	47262	0
FFQ	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3257	0	0	0	0	0	0	219	0	0	0	0	0	1388	0	0	0	0	6011	0	0	0	46204	0
FFQ	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3465	0	0	0	0	0	0	237	0	0	0	0	0	2363	0	0	0	0	7056	0	0	0	43956	0
FFQ	82	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2610	0	0	0	0	0	0	290	0	0	0	0	0	1935	0	0	0	0	6078	0	0	0	46162	0
FFQ	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1450	0	0	0	0	0	0	337	0	0	0	0	0	1285	0	0	0	0	4687	0	0	0	49318	0
FFQ	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1972	0	0	0	0	0	0	404	0	0	0	0	0	1394	0	0	0	0	5366	0	0	0	47941	0
FFQ	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3286	0	0	0	0	0	0	416	0	0	0	0	0	2106	0	0	0	0	6413	0	0	0	44856	0
FFQ	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978	0	0	0	0	0	0	569	0	0	0	0	0	1799	0	0	0	0	5710	0	0	0	47020	0
FFQ	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2511	0	0	0	0	0	0	285	0	0	0	0	0	1252	0	0	0	0	4575	0	0	0	48453	0
FFQ	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3141	0	0	0	0	0	0	224	0	0	0	0	0	1502	0	0	0	0	5645	0	0	0	46563	0
FFQ	89	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1922	0	0	0	0	0	0	402	0	0	0	0	0	1341	0	0	0	0	4349	0	0	0	49060	0
FFQ	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757	0	0	0	0	0	0	316	0	0	0	0	0	1169	0	0	0	0	4485	0	0	0	49348	0
FFQ	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6928	0	0	0	0	0	0	456	0	0	0	0	0	2658	0	0	0	0	6509	0	0	0	40524	0
FFQ	92	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2896	0	0	0	0	0	0	414	0	0	0	0	0	2095	0	0	0	0	7142	0	0	0	44526	0
FFQ	93	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0	0	0	228	0	0	0	0	0	1305	0	0	0	0	4696	0	0	0	49044	0
FFQ	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1953	0	0	0	0	0	0	337	0	0	0	0	0	1750	0	0	0	0	5506	0	0	0	47529	0
FFQ	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2573	0	0	0	0	0	0	479	0	0	0	0	0	1952	0	0	0	0	7483	0	0	0	44585	0
FFQ	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876	0	0	0	0	0	0	407	0	0	0	0	0	1718	0	0	0	0	5807	0	0	0	47264	0
FFQ	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7886	0	0	0	0	0	0	356	0	0	0	0	0	3066	0	0	0	0	7335	0	0	0	38429	0
FFQ	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540	0	0	0	0	0	0	447	0	0	0	0	0	2064	0	0	0	0	6288	0	0	0	45733	0
FFQ	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6014	0	0	0	0	0	0	500	0	0	0	0	0	2566	0	0	0	0	7518	0	0	0	40474	0
FFQ	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1443	0	0	0	0	0	0	491	0	0	0	0	0	1381	0	0	0	0	6122	0	0	0	47635	0
FFQ	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306	0	0	0	0	0	0	491	0	0	0	0	0	2600	0	0	0	0	8398	0	0	0	43277	0
FFQ	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2453	0	0	0	0	0	0	299	0	0	0	0	0	1707	0	0	0	0	6765	0	0	0	45847	0
FFQ	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3186	0	0	0	0	0	0	365	0	0	0	0	0	1433	0	0	0	0	5245	0	0	0	46820	0
FFQ	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4170	0	0	0	0	0	0	433	0	0	0	0	0	2467	0	0	0	0	6846	0	0	0	42055	0
FFQ	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3813	0	0	0	0	0	0	529	0	0	0	0	0	2880	0	0	0	0	6718	0	0	0	42026	0
FFQ	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3468	0	0	0	0	0	0	438	0	0	0	0	0	3040	0	0	0	0	5440	0	0	0	43580	0
FFQ	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6075	0	0	0	0	0	0	497	0	0	0	0	0	2978	0	0	0	0	6605	0	0	0	39811	0
FFQ	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2527	0	0	0	0	0	0	312	0	0	0	0	0	1688	0	0	0	0	4999	0	0	0	46440	0
FFQ	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449	0	0	0	0	0	0	308	0	0	0	0	0	1494	0	0	0	0	4717	0	0	0	46998	0
FFQ	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3620	0	0	0	0	0	0	419	0	0	0	0	0	2169	0	0	0	0	7143	0	0	0	42615	0
FFQ	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7489	0	0	0	0	0	0	732	0	0	0	0	0	3448	0	0	0	0	7983	0	0	0	36314	0
FFQ	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4388	0	0	0	0	0	0	707	0	0	0	0	0	3510	0	0	0	0	9587	0	0	0	37773	0
FFQ	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3056	0	0	0	0	0	0	766	0	0	0	0	0	4014	0	0	0	0	9811	0	0	0	38306	0
FFQ	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2620	0	0	0	0	0	0	520	0	0	0	0	0	3222	0	0	0	0	8948	0	0	0	39821	0
FFQ	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3177	0	0	0	0	0	0	473	0	0	0	0	0	2608	0	0	0	0	7110	0	0	0	41758	0
FFQ	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2921	0	0	0	0	0	0	723	0	0	0	0	0	3163	0	0	0	0	7711	0	0	0	40608	0
FFQ	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2561	0	0	0	0	0	0	544	0	0	0	0	0	2531	0	0	0	0	8208	0	0	0	41282	0
FFQ	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10026	0	0	0	0	0	0	575	0	0	0	0	0	4238	0	0	0	0	9570	0	0	0	30717	0
FFQ	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836	0	0	0	0	0	0	386	0	0	0	0	0	2463	0	0	0	0	8231	0	0	0	42210	0
FFQ	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4959	0	0	0	0	0	0	356	0	0	0	0	0	3431	0	0	0	0	10507	0	0	0	35870	0
FFQ	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367	0	0	0	0	0	0	208	0	0	0	0	0	2847	0	0	0	0	7910	0	0	0	40791	0
FFQ	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	251	0	0	0	0	0	2403	0	0	0	0	6523	0	0	0	43546	0
FFQ	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2585	0	0	0	0	0	0	364	0	0	0	0	0	2696	0	0	0	0	8342	0	0	0	41134	0
FFQ	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9848	0	0	0	0	0	0	312	0	0	0	0	0	5426	0	0	0	0	7849	0	0	0	31685	0
FFQ	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4026	0	0	0	0	0	0	266	0	0	0	0	0	2840	0	0	0	0	7290	0	0	0	40696	0
FFQ	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4113	0	0	0	0	0	0	359	0	0	0	0	0	3399	0	0	0	0	8632	0	0	0	38612	0
FFQ	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4845	0	0	0	0	0	0	446	0	0	0	0	0	4002	0	0	0	0	8587	0	0	0	37207	0
FFQ	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3001	0	0	0	0	0	0	295	0	0	0	0	0	3725	0	0	0	0	10649	0	0	0	35527	0
FFQ	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2476	0	0	0	0	0	0	144	0	0	0	0	0	2444	0	0	0	0	6936	0	0	0	41161	0
FFQ	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2570	0	0	0	0	0	0	153	0	0	0	0	0	2662	0	0	0	0	8646	0	0	0	37365	0
FFQ	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3768	0	0	0	0	0	0	328	0	0	0	0	0	3788	0	0	0	0	11137	0	0	0	32367	0
FFQ	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4178	0	0	0	0	0	0	402	0	0	0	0	0	5090	0	0	0	0	13514	0	0	0	28204	0
FFQ	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2996	0	0	0	0	0	0	430	0	0	0	0	0	4191	0	0	0	0	11329	0	0	0	32395	0
FFQ	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2887	0	0	0	0	0	0	493	0	0	0	0	0	4527	0	0	0	0	11655	0	0	0	28022	0
FFQ	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2324	0	0	0	0	0	0	431	0	0	0	0	0	3540	0	0	0	0	12163	0	0	0	29118	0
FFQ	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452	0	0	0	0	0	0	443	0	0	0	0	0	4397	0	0	0	0	13081	0	0	0	26200	0
FFQ	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4154	0	0	0	0	0	0	558	0	0	0	0	0	4199	0	0	0	0	12179	0	0	0	26481	0
FFQ	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2325	0	0	0	0	0	0	419	0	0	0	0	0	3630	0	0	0	0	13779	0	0	0	27418	0
FFQ	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2958	0	0	0	0	0	0	666	0	0	0	0	0	4057	0	0	0	0	12160	0	0	0	27728	0
FFQ	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2810	0	0	0	0	0	0	622	0	0	0	0	0	3930	0	0	0	0	12469	0	0	0	27735	0
FFQ	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2836	0	0	0	0	0	0	514	0	0	0	0	0	3682	0	0	0	0	11909	0	0	0	28579	0
FFQ	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5447	0	0	0	0	0	0	1076	0	0	0	0	0	5272	0	0	0	0	12016	0	0	0	18905	0
FFQ	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2902	0	0	0	0	0	0	608	0	0	0	0	0	3843	0	0	0	0	13283	0	0	0	22051	0
FFQ	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3753	0	0	0	0	0	0	1141	0	0	0	0	0	6113	0	0	0	0	15073	0	0	0	16565	0
FFQ	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11177	0	0	0	0	0	0	1697	0	0	0	0	0	7106	0	0	0	0	11194	0	0	0	9367	0
FFQ	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2302	0	0	0	0	0	0	933	0	0	0	0	0	4906	0	0	0	0	14572	0	0	0	17818	0
FFQ	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2954	0	0	0	0	0	0	975	0	0	0	0	0	4522	0	0	0	0	13718	0	0	0	18361	0
FFQ	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12449	0	0	0	0	0	0	1294	0	0	0	0	0	4808	0	0	0	0	11561	0	0	0	10331	0
FFQ	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4374	0	0	0	0	0	0	1028	0	0	0	0	0	5712	0	0	0	0	15430	0	0	0	13899	0
FFQ	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3791	0	0	0	0	0	0	579	0	0	0	0	0	3944	0	0	0	0	14927	0	0	0	17202	0
# Last Fragment Qualities. Use `grep ^LFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
